,net_loss_train,net_loss_test,net_f1_train,net_f1_test
0,2.200211733714821,0.2672924299512237,0.8395472739436391,0.9786089063201516
1,0.2793769237350797,0.219199692721067,0.9749004563545571,0.9786089063201514
2,0.248278577093919,0.20964815402234707,0.974900456354557,0.9786089063201514
3,0.24227808517941768,0.20717840460737263,0.974900456354557,0.9786089063201514
4,0.23839184806088623,0.20305004759583906,0.9749004563545569,0.9786089063201516
5,0.23166970716482665,0.1929433858539108,0.9749004563545571,0.9786089063201514
6,0.21441282525915112,0.16555105778320953,0.9748995769030104,0.9786089063201514
7,0.18913744679317568,0.1563226413773392,0.9750422739829354,0.9786674968265788
8,0.17123708501875656,0.13736331113102074,0.976540363832322,0.9819900568280389
9,0.1599012820143516,0.1348853634854691,0.9781256677015497,0.982521943592683
10,0.15500202357927242,0.1335258752553914,0.9789107134583233,0.9823258534445772
11,0.15432433438868165,0.13254228521648137,0.9789035826715764,0.9824333359504589
12,0.15348607913471432,0.13185731988310773,0.9790898331478876,0.9826417353488829
13,0.15237551234443691,0.13120260380982401,0.97921711913752,0.9825621232305976
14,0.15190861011989176,0.13073431201885585,0.9793296272590444,0.9826915545818538
15,0.1510160520302279,0.13023302608952528,0.979407820096724,0.982643080098506
16,0.15080592097664844,0.12980784698758732,0.9794447544365475,0.9827542295121261
17,0.1501352913803575,0.12930913440182557,0.9795022135532253,0.9827444143798635
18,0.1495700006396449,0.12894063508738318,0.9795675492745191,0.9829724364380676
19,0.14912098697201023,0.12835104831407096,0.9796823704300873,0.9829654745473165
20,0.14883131564961533,0.1283218055228119,0.9798166607701242,0.9829809694811185
21,0.14822089701607313,0.12827618075668162,0.9798235163244882,0.9829919868641981
22,0.1483105965626531,0.12822654893869959,0.9798366735182368,0.9829915573891966
23,0.1481830236685401,0.12820231662143852,0.9798208618373762,0.9830070719791432
24,0.14837461031758886,0.12815988522153582,0.9796911427938729,0.9830186418021033
25,0.1481248083297955,0.12811971571106012,0.9798960196832653,0.9830228846682068
26,0.14796831335505672,0.1280873022141773,0.9798700196418543,0.9830273825045562
27,0.1478295186884758,0.12803990716141794,0.9799220309694382,0.9830347247669086
28,0.1480163287768567,0.12801928448397404,0.9798390401025643,0.9830348986871721
29,0.14761080787730152,0.12797086285074857,0.9798942475330467,0.9830344546737262
30,0.14775939693192927,0.1279660304983619,0.9798811853863109,0.9830344546737262
