,net_loss_train,net_loss_test,net_f1_train,net_f1_test
0,0.4326176065312849,0.16262308999954303,0.9673573070548174,0.983891952232559
1,0.15889345221062126,0.13472714307732525,0.9835062160250022,0.9851210392756826
2,0.14481489074343373,0.12722045392041526,0.9845408759881734,0.986237556309132
3,0.13597670162026218,0.12126754485035568,0.985417574992784,0.986973757869033
4,0.13032763982600867,0.11726157858812217,0.985835485108444,0.9872321680607543
5,0.12591629326866854,0.11566545787205691,0.9862362656209247,0.9876048807152502
6,0.12320033618953688,0.11082399177154181,0.9865985151207135,0.9879927973089836
7,0.11970968023951753,0.10938811190789331,0.9869553196981024,0.9881065381733533
8,0.11762040860871846,0.11157772402931486,0.9872002233623786,0.9882211138809941
9,0.11563492389961659,0.10736937072183064,0.9873502779426905,0.9883719996829953
10,0.11089147846803771,0.1063016333552489,0.9878032996391176,0.9884685319272346
11,0.11020065363656653,0.1055919021457016,0.987886225942023,0.9885665663505834
12,0.10983521039982289,0.10558258564583428,0.9879360421566085,0.9885593977967966
13,0.10952279521823692,0.1050474562043047,0.9879693650714292,0.9885887652076899
14,0.10922726015404316,0.10492244155608572,0.9879926034006327,0.9886580437297436
15,0.10907310738561246,0.10498559787150802,0.9880118574159238,0.9886558474432721
16,0.10887148007273484,0.10537982319288391,0.9880399145879423,0.9886216019365397
17,0.10855157048530159,0.1047235878335472,0.9880641051695535,0.988676497401837
18,0.10826918564323669,0.10463666554091987,0.9880942680958635,0.98867908097295
19,0.10794599849554788,0.10461052900742601,0.9881269997035086,0.9886936454288897
20,0.10740065058586161,0.1044080197606044,0.9881478321585249,0.988693476224027
21,0.1072663982882552,0.10438481450800662,0.9881730551030816,0.9887123804662251
22,0.10725215812444534,0.1044054992527662,0.988173475723113,0.9887099787158103
23,0.10719044257271895,0.10428470901346198,0.9881651156986674,0.9886973374728044
24,0.1071014700981939,0.1042542843579023,0.9881801082789905,0.9886976155153344
25,0.10714345888545308,0.10434776911502344,0.9881673669582954,0.9887051676120379
26,0.10702691106749727,0.10427052367654838,0.9881942289268448,0.9886854130488983
27,0.10707477107205861,0.10427408763151987,0.9881913278709372,0.9886989004175386
28,0.10702999364895241,0.10422868870424364,0.9881817460796462,0.9887001680690043
29,0.10702983669362323,0.1042466975679181,0.9881904507236936,0.9886887940998061
30,0.10686087120087683,0.10424056399904066,0.9882117474089399,0.9886932247311675
31,0.10691665284558241,0.1042323029070151,0.9881906685085042,0.9886996285370201
32,0.10683253963804232,0.10422505928198007,0.9882110901047071,0.9887002838090626
33,0.10669931203415364,0.10422604173200245,0.9882374803009917,0.9887031288135262
34,0.10688545680465651,0.10421808585424486,0.9881879261186879,0.9887042309681556
35,0.10694107459709752,0.10421422960585593,0.9882104258115804,0.9887051576899735
36,0.10677045679234268,0.10421114423052451,0.9882048575578193,0.9887055832128895
37,0.1068218424855643,0.10421059063799297,0.9881993071612478,0.9887092286381113
38,0.1068307819099497,0.10420483711402523,0.9881963143338115,0.988707215586092
39,0.10685495225580878,0.10419613815991668,0.988196952656169,0.9887056562500347
40,0.10684755852348661,0.10419618974780169,0.9882085347114729,0.9887050331783951
41,0.10681054058222042,0.10419592121085536,0.9882094812271102,0.9887050331783949
42,0.10679829966641659,0.10419530805281318,0.9882081961305079,0.9887053119968496
43,0.10672795951136145,0.10419542494837163,0.988217316116969,0.9887053119968497
44,0.10684196604669718,0.10419531971448633,0.9881982519424326,0.9887053119968497
45,0.1068252029660039,0.10419502870120279,0.9882091500541631,0.9887062440145513
46,0.10679233270028221,0.10419541583229142,0.9882009693234015,0.9887068835599223
47,0.10688333531545889,0.10419456798642034,0.9882018744719049,0.9887068835599222
48,0.10682829448110386,0.1041945480595993,0.98821426129029,0.9887072065949085
49,0.10682040812268932,0.10419454112881703,0.988211411333252,0.9887071623717542
50,0.10683754849731221,0.104194478043716,0.9882116652366592,0.9887071623717542
51,0.10677719600725534,0.10419443243685088,0.9882084677156125,0.9887071623717543
52,0.10682859780793863,0.10419441730233132,0.9882089605734918,0.9887074910513477
53,0.10677823962852113,0.10419438781620789,0.9881992291578421,0.9887074910513478
54,0.10686797514789044,0.10419434427054675,0.988206762614476,0.9887074910513474
55,0.10669743992517801,0.10419435045724881,0.9882280133831141,0.9887074910513478
56,0.10679837779326981,0.10419427110562096,0.988221207675421,0.9887074910513478
57,0.10681648389749089,0.10419425046092708,0.9881937607055786,0.9887074910513475
58,0.10681039166170177,0.10419423816749429,0.9881991749329895,0.9887074910513475
59,0.10687567064223215,0.1041942216246242,0.9882049359131699,0.9887072321293449
60,0.10676928078912631,0.10419422069364057,0.9882042892935465,0.9887072321293447
61,0.10676481282276347,0.10419421988154866,0.9882046772731645,0.9887072321293449
62,0.10682277990663709,0.10419421989117275,0.9882059907512724,0.9887072321293451
63,0.10683095459136743,0.10419421957111698,0.9882073172583511,0.9887072321293445
64,0.10679865573195689,0.10419421918223082,0.9881973234400637,0.9887072321293447
65,0.10680407876036652,0.10419421843185678,0.9882015875692889,0.9887072321293445
66,0.1069526210891641,0.10419421772230208,0.988195731484647,0.9887072321293445
67,0.10674095092583674,0.10419421757703927,0.9882024037404356,0.9887072321293445
68,0.1068452948247712,0.10419421770278817,0.9882055960288323,0.9887072321293447
69,0.10682850787957902,0.1041942174540901,0.9881960431559661,0.9887072321293447
70,0.10683965703132609,0.10419421742386056,0.9882086832922362,0.9887072321293445
71,0.10684449680746609,0.10419421738250663,0.988211074205815,0.9887072321293449
72,0.10681108895966482,0.10419421738428468,0.9882144472718839,0.9887072321293447
73,0.10685776206800707,0.10419421747214062,0.9882039259786208,0.9887072321293449
74,0.10685092356662132,0.10419421744335815,0.9882151577562694,0.9887072321293451
75,0.10680244695592295,0.10419421750802307,0.9882023355568371,0.9887072321293449
76,0.10673102316931513,0.10419421752343441,0.9882184487481365,0.9887072321293451
77,0.10685676019010808,0.10419421746813859,0.9882132214428818,0.9887072321293447
78,0.10687721287990995,0.10419421739223732,0.9881934481132698,0.9887072321293447
79,0.10687743856601693,0.10419421739861806,0.9882057084484761,0.9887072321293449
80,0.10680746274992375,0.10419421741391056,0.9882151735211665,0.9887072321293445
81,0.10681661380878271,0.10419421741483459,0.988223182756203,0.9887072321293447
82,0.10682109909733924,0.10419421741276538,0.9882125484595226,0.9887072321293449
83,0.1067788128446316,0.10419421739667925,0.9882029824867771,0.9887072321293451
84,0.10672997789021431,0.10419421739668602,0.9882391903008407,0.9887072321293445
85,0.10681141046879009,0.10419421739510545,0.9881933455353653,0.9887072321293449
86,0.10681273052114441,0.10419421740386131,0.9882040352142307,0.9887072321293447
87,0.10681416749135123,0.10419421740929012,0.9881975559851811,0.9887072321293447
88,0.1068220783039585,0.1041942173968848,0.9882170888880325,0.9887072321293445
89,0.10686190887390033,0.10419421740549743,0.9882182271696341,0.9887072321293449
90,0.10676919220080792,0.10419421740586636,0.9881969531991728,0.9887072321293447
91,0.1068237973121136,0.1041942174056065,0.9882176985021496,0.9887072321293447
92,0.10678990824298772,0.10419421740519816,0.9881957951883997,0.9887072321293447
93,0.10674400093081338,0.10419421740446418,0.9882088622389298,0.9887072321293444
94,0.10682356180744113,0.10419421740678733,0.9882049578649776,0.9887072321293447
95,0.10686305845503295,0.10419421740652327,0.988205035070624,0.9887072321293445
96,0.10692284684135028,0.1041942174066419,0.9881905303405467,0.9887072321293447
97,0.1068012233597911,0.10419421740679424,0.9882019160491915,0.9887072321293447
98,0.10681034902456284,0.10419421740697296,0.9882054233019463,0.9887072321293447
99,0.10680074048361075,0.10419421740737517,0.9882130574883152,0.9887072321293445
