,net_loss_train,net_loss_test,net_f1_train,net_f1_test
0,0.3098590225004161,0.1477133937768503,0.9731601474429028,0.9839332128651517
1,0.135592248048577,0.14133221626894532,0.9848687008712095,0.9853138029531446
2,0.12603999248036657,0.1339734511542945,0.9859017116453942,0.9850126411449036
3,0.1180659322312236,0.12620731110162772,0.9868136773580105,0.9869735762160723
4,0.11189579322021977,0.11842698537229777,0.9875848493993878,0.9876072999425163
5,0.10736004555884207,0.11272713249032373,0.9881023453427964,0.9878154086081739
6,0.10429095966363947,0.11249391639639358,0.9884484465065296,0.9880335284354268
7,0.10029668920984187,0.10631435536236217,0.9889019501070138,0.9881857672237605
8,0.09912252989351494,0.10754591627954925,0.9889788529975143,0.9883520151389651
9,0.09620974945045827,0.10680710499155037,0.9893085404875058,0.9883454378865265
10,0.0909775356923782,0.10434111529518,0.9898534424609995,0.988639274388481
11,0.09021622142493953,0.10366091497025302,0.9899268202536483,0.988736479546352
12,0.0898384885275949,0.10405186033566242,0.9899588322923779,0.9887197269424867
13,0.08957834459809835,0.10248424966802999,0.9899938459173079,0.9887503393049341
14,0.0893914405072757,0.10294017699814181,0.990010358626479,0.9887800605336798
15,0.08907174529474092,0.10250834239366897,0.9900601291993824,0.9887893134186343
16,0.08882711802050984,0.10238006796136699,0.9900653349688244,0.9887750831283167
17,0.08872043484985373,0.10215238052389718,0.9900967015831511,0.988804373141198
18,0.08825029032809859,0.10259314078961808,0.9901325476638683,0.9888159031915159
19,0.08795427992008845,0.10180970947965794,0.990162487767103,0.9888179490093608
20,0.08731870723187561,0.10137691196978486,0.9901900688848222,0.9888615059672327
21,0.08726802134350445,0.10132640592005202,0.9902059769879984,0.9888702609444656
22,0.08720157141072375,0.10114424733122815,0.990225627802129,0.9888794213482888
23,0.08718635186677541,0.10127259205456556,0.9902159036703946,0.988869993340289
24,0.08707657383365681,0.10102984134407941,0.9902178738115395,0.988871443512922
25,0.0871573271473032,0.10109964886926905,0.9902056444639405,0.9888727815671414
26,0.0870558652320358,0.10108826272473917,0.9902131974740445,0.9888786570030946
27,0.08705759091447791,0.10095844931241037,0.9902236370136402,0.9888801949589334
28,0.08714785142709112,0.1009474542194939,0.990227810106438,0.9888826710274872
29,0.08697957170258917,0.10080853690146732,0.9902351240077153,0.9888855628430008
30,0.08684737687214053,0.10085144551223371,0.9902606791867895,0.9888833650394956
31,0.08689736443397475,0.10089198341393404,0.990246874696237,0.9888809588188316
32,0.08689321227308622,0.10091891396306157,0.9902454970479649,0.9888805080549896
33,0.08682602838640889,0.10093702604754931,0.9902553686154838,0.9888790109620943
34,0.08683255195350807,0.10095986337399387,0.9902509401807179,0.9888850501840278
35,0.08686366830894102,0.10096453113731658,0.9902435120039175,0.9888840023458672
36,0.08690336087370941,0.10097117830559982,0.9902342491145858,0.9888836137191062
37,0.08685115588390027,0.10098531751562385,0.9902534486182764,0.9888839831807501
38,0.08682290831922511,0.10097259524466407,0.9902501605184731,0.9888851711928894
