,net_loss_train,net_loss_test,net_f1_train,net_f1_test
0,0.39262521754972324,0.1445931815811096,0.968582866337103,0.9845586893409386
1,0.14637568286039307,0.1334745371144043,0.9839295706280052,0.9860589028828126
2,0.13649729576343375,0.12561636261090403,0.9850869952781687,0.986486081511346
3,0.12947641455574596,0.11990144736505816,0.9860272613400111,0.9870266544417113
4,0.12461046116621861,0.11642055782860707,0.9865587795769848,0.9876380915164684
5,0.12081515375586481,0.1117659715816025,0.9869951766032771,0.988081644334516
6,0.1182659394020661,0.11196741359046336,0.9872850770817645,0.9881337338488838
7,0.11591576261232198,0.11407442390509358,0.9874921748950448,0.9879988233905808
8,0.11329751417746199,0.10681580080445567,0.9877268341851998,0.9885008592488232
9,0.11238767750504731,0.10584866687141053,0.9878611279155514,0.988193800391845
10,0.10843819044039651,0.1035437516473084,0.9881785758276405,0.9886980045078247
11,0.10740652546171282,0.10295416998112482,0.9882733180054281,0.9888999801174859
12,0.1072018209324819,0.10334248187963234,0.9882869306999118,0.9888694967241066
13,0.10717769953568869,0.10305792971941209,0.9882921315031326,0.9888981080136311
14,0.10679171951737126,0.10254980057817487,0.9883303009173279,0.9889422967908563
15,0.10668438650938462,0.10262792844226283,0.9883372936058769,0.9889965826385316
16,0.10656907013485815,0.10263397898789664,0.9883521131442147,0.9889396236572205
17,0.10640129139519541,0.10230993616051653,0.9883693678908027,0.9889672743100548
18,0.1060529144347354,0.10196961274582683,0.9883981203615891,0.9889940269145036
19,0.1058454745199207,0.10196121373862581,0.9884039049634293,0.988966122411139
20,0.10547076598792851,0.10188849220411532,0.9884222616290287,0.9889688132347118
21,0.1051896981056263,0.10181714907692771,0.988469457904242,0.98897356146974
22,0.10521450144825181,0.10184368931534471,0.9884541445572314,0.9889728490477545
23,0.10515167847470049,0.10175792618126242,0.9884836772546861,0.9889755458302696
24,0.10513590867591151,0.10174096250955592,0.9884660091387842,0.9889859036648568
25,0.10512010551322018,0.10168928982452186,0.9884679083125897,0.9889824519975604
26,0.10520666680669927,0.10168008172758825,0.9884812176838708,0.9889906103728436
27,0.10515969683506933,0.1016464804751526,0.9884659757492184,0.988994068121204
28,0.10508194323972657,0.1016429049642616,0.988474250079479,0.988982967882191
29,0.10506608910428147,0.1016502953597013,0.988484105472013,0.9889828470732498
